Values,Attention Deployment,Response Modulation,Reappraisal,Correct,Reg,RegDesc,EventKey,EventDesc,Emotion,Intense
2267,0,0,1,1,Increase,I tried intensifying it by thinking back to the last time I was on a school bus,dark,walking inside then out of the abandoned bus with music playing it was the very beginning of the attraction.,nostalgic,4
2256,1,0,0,1,Decrease,take deep breaths,strange,The first emotionally-evocative event that occurred within Machine Shop was the woman host in the beginning that let us into the attraction. She had a eye contact in that completely whited out one of her eyes and that kind of freaked me out. ,nervous,3
2221,1,0,0,0,Decrease,deep breaths,nervous,Getting followed by the big man with a chainsaw,nervous,2
2215,1,0,0,1,Decrease,"deep breath, look forward, hold friend's hand",jail cell ,characters were hanging within jail cells. they moved about in a slow manner and then did a jump scare and/or made noises. ,nervous,2
2211,0,1,0,0,Decrease,I was nervous about falling so I just kept telling myself I could get through it and wouldn't fall.,Tunnel,"The second emotionally-evocative was the spinning tunnel and moving footbridge.  I This was so because I remember exclaiming how ""trippy"" I thought this was due to the 3-D glasses and lights that were on the spinning tunnel, and the off-kilter and moving footbridge really making me dizzy and feeling like I was going to fall.",nervous,3
2208,1,0,0,1,Decrease,I kept my eyes down and didn’t look back,Anxious ,This is my first time going to a haunted house in a little over three years or so. I was very excited because I remember how much I love them. Excited but also anxious on just how scary this haunted house is going to be,nervous,0
2204,0,0,0,0,Decrease,walking away and ignoring him ,dentist,there was a dentist who threatened to pull out our teeth.,nervous,2
2183,1,0,0,1,Decrease,Focused on the person in front of me and breathed ,Strobe,"The strobe light hallway was one of the first things that really unsettled me. Initially, it was fine, but as the fog grew thicker and the strobe lights felt more overwhelming it was a lot harder to keep track of what was going on. Just as I was about to get really dizzy we exited the hallway. ",nervous,2
2180,0,0,0,1,Decrease,i held onto my friend,tunnel,walking through the fog tunnel in the jail cell section and having people jump out and scare us,nervous,2
2162,0,0,1,1,Decrease,I tried to tell myself that it's not real that it's just an act. ,scary ,The first event that happens is a two guys pop out at you. ,nervous,2
2161,0,0,0,0,Decrease,I held on and tried to just place my steps,uneasy,The floor boards moving was definitely kind of scary and a bit uncomfortable.,nervous,1
2160,0,0,0,1,Decrease,I held onto my roommate's hand and we walked closely next to each other,Scared,NA,nervous,2
2157,0,0,0,0,Decrease,Same as above ,Wrench,"The man with the wrench yelling in our faces about surrendering ourselves to the machine was a little startling, just based on how close he got and the way he talked about giving up and surrendering our...flesh. ",nervous,1
2155,0,1,0,0,Decrease,I told myself there is nothing to be nervous for. ,anxious ,Walking through the bus in the crypt was emotionally-evocative because I knew something was going to happen but I didn't know when. ,nervous,3
2150,1,0,0,1,Decrease,"I did not want to be nervous by the actor telling our group leader to put his laptop away, so I distracted myself with the events in front of me.",bus,"going through the school bus with all of the flashing whitE lights and combination of dummies and real actors in the seats. there was a dummy woman with ratty long blonde hair in a stiff downward facing position in the first seat on the left side of the bus. it made me think of marching band, which was the last time i regularly took the school bus my senior year of high school. we walked in a single file line within our group, and i was the last person. a few of the actors yelled out at us and it made me giggle.

",nervous,1
2148,0,0,1,1,Decrease,By remembering that the scary people weren't real and they were just normal people dressed in costume.,axe,"The person at the beginning had all white eyes, was wearing a red outfit, and was cutting off each group with a bloody hand saw that she had in her hand. ",nervous,2
2142,1,0,0,1,Decrease,"deep breath, look forward, hold friend's hand",chain saw ,character chasing with a chain saw. ,nervous,3
2120,1,0,0,1,Decrease,"deep breath, look forward, hold friend's hand",strobe lights ,"at the end of machine shop, there was a long dark hallway where strobe lights were going off. I remember feeling like i couldn't tell what I was looking at and was scared to move forward. ",nervous,2
2119,0,0,0,1,Decrease,letting my friends go first ,clown,"walking through the tunnel in the first attraction, there was a clown at the end that gave me a lot of anxiety",nervous,2
2118,1,0,0,1,Decrease,"deep breath, look forward, hold friend's hand",director's chair ,director's chair ,nervous,2
2115,1,0,0,1,Decrease,"deep breath, look forward, hold friend's hand",strobe lights ,long hallway with smoke and strobe lights. this was at the end of one of the tours. ,nervous,3
2111,0,0,1,1,Decrease,I talked to myself that it's nothing to be scary that it's just actors. ,scary ,The third event was the long hallway with strobe lights and fog with two guys scaring you. ,nervous,3
2105,0,0,0,1,Decrease,Walk on,Tube,Spinning tube in delirium,nauseous,2
2093,0,0,1,1,Increase,"As I mentioned in the immediate debrief, I am a firefighter so when we were walking through this section and were greeted by the odor of gas and exhaust fumes, even before the saw sound was heard it reminded me of shift change at the firehouse as part of this shift change is fueling and starting the saws to make sure they are in order.  As such, the smell of gasoline and exhaust fumes are what I equate to morning shift change so by thinking of this it make me feel more comfortable of my surrounding, and also expect the actual chainsaw to follow.",Saws,The second was the smell of the gasoline just before walking outside of the building to the woman running with the chainsaw.  I think I remembered this the most cause it reminded me of shift change at the firehouse when the crew starts up the saws.,memory,4
2085,0,0,1,1,Decrease,"Kept moving forward in the room, reminded myself it would end",overwhelming,trying to navigate the meat freezer with strobe lights and hanging bodies and a woman screaming next to me,lost,3
2064,0,0,0,1,Increase,laugh aloud with friends,fun,jumpscare at entrance of machine shop,laughable,3
2060,1,0,0,1,Increase,look around at others,fun,floorboards moving caught me off guard,laughable,2
2044,0,0,1,0,Decrease,By embracing the feeling and remembering that no one could hit or harm me.,Frightened ,In the machine shop when the gate clanged down I jumped because I thought it was legitimately about to hit me,jumpy,3
2032,0,0,0,1,Decrease,By quickly trying to get out of this area and grabbing my friends hand.,chainsaw,When we turned the corner to get to the outside part there was a man with a chainsaw who started yelling and chasing us while using the chainsaw.,jumpy,4
2030,0,0,0,0,Decrease,I tried to not flinch when actors would walk up to me.,Shocked,NA,jumpy,2
2018,0,0,0,1,Increase,tried to walk slow to stay longer,fog,man with afro jumping in front of me and scaring me . he came from heavy fog that made him invisible,joyful,2
1999,1,0,0,1,Increase,look at the others faces,Funny,The dude who came up to use early in the walk through and blocked our path then I just walked around him as he bothered the others in the study.,joyful,3
1990,0,1,0,0,Increase,I was looking around at other people and they were having fun so I told myself to have fun ,scared ,Having the one actor come up to me and make a zombie kind of noise in my ear was kind of scary to me because i didn't like it. ,joyful,2
1978,0,1,0,0,Increase,I intensified it seeing how everyone else was having a good time and that I should be too because I love haunted houses. ,scary ,The third event was the long hallway with strobe lights and fog with two guys scaring you. ,joyful,2
1963,0,0,0,1,Decrease,walking fast past the person,hula-hoop,There was a clown with hula hoops wrapped around his neck. We saw him once at the beginning when we first got into the penitentiary and then again at Delirium.,jittery,1
1955,1,0,0,1,Decrease,I tried to stay close in the line and make sure I did not leave a gap between me and the leader of the group in front of me. I also tried not to look at the sides as this would only enforce that I was open on my sides. ,Unsafe,"The sixth event was when we had to walk through this once cell block that was made to look like a forest. There were bodies wrapped in the leaves coming from the walls and some were wound in white cloth. At one point, there was a scare actor on the ground hidden in the rubble. Upon the exit, there were two bodies hanging over the exit, wrapped in the vines. There was also a scare actor hidden on the right side of this exit and I want to say that she was wearing a black cape. She had light hair and would move toward you as you went to exit. ",isolated,2
1936,1,0,0,1,Increase,i was looking closely at all the props ,bodies,"The second event happened right after the first one, where there was an actor in my face screaming ""yes, yes, yes"" as i screamed ""no, no, no"" at them because they were scaring me and blocking people from walking around the table to get in their faces. ",intrigue,4
1924,1,0,0,1,Increase,Looking into what I found intriguing ,Chilling,"We walked through a hall that had portraits of people along the wall. It seemed to me that the pictures changed as we walked by them so I was looking at each picture intently, trying to uncover this metamorphosis. When go by this wall that has a hole where a picture should be, I as still staring hard, expecting another portrait. In it's place was a shrieking person and my blood almost jumped out of my flesh.",intrigue,2
1923,1,0,0,1,Increase,"Looking at the skeletons more closely, I got curious about the design and the layout of the bus",Gory,"Walking into the bus, the strobe lights highlighting the dead skeletons with blood on their bones and holes in their skulls.",intrigue,3
1921,0,0,1,1,Increase,"the same as the exciting emotion, thinking more deeply ino the meaning and purpose along with how the monsters related to the scene ",Dark,"Right away the bus was scary and eclosed with no where to go it felt but towards the people.  It was hard to tell who was real by the flashing lights, and the people were very still until they popped up at you. the flashing lights made it scary  ",intrigue,3
1916,1,0,0,1,Increase,I stared at the woman longer because I wanted to see if she would do anything even more crazy.,Contortionist ,The woman who was rolling around on the ground,intrigue,2
1910,0,0,1,0,Decrease,"Walking away, and remembering that he wouldn’t touch me ",Wrench,"The man with the wrench yelling in our faces about surrendering ourselves to the machine was a little startling, just based on how close he got and the way he talked about giving up and surrendering our...flesh. ",intimidated,2
1909,1,0,0,0,Increase,look around,bus,"blue school bus, actress in front seat, mannequins in seats, man in black cape, strobe lights",interested,2
1896,1,0,1,0,Increase,I tried to inspect around a little more to intensify the interested emotion because I was genuinely surprised how they were able to create such a defined smoke level line with maintaining a level of visibility above it.  Usually the dynamics of smoke are such that visibility is greater in the lower compartment of a room rather than the higher end.  Seeing this reversed piqued my interest.,Smoke,"The first event was the scene in Delirium that had the smoke filled room and neon lasers about, with the smoke really settling on a fine and identifiable level/layer within the height of the room.  I was surprised with how much I could see considering how dark the room was and how much smoke there was. ",interested,4
1864,1,0,0,1,Decrease,I looked at the platform instead of the moving tunnel so I wouldn't get dizzy and feel more balanced., stumble,The moving tunnel made me feel confused and actually felt like the platform was moving.,insecure,2
1861,0,0,0,1,Decrease,i called out to the guide and went to the bus exit to find my group members,FRIenDS??,getting momentarily seperated from group after exiting the bus,indecisive,3
1853,1,0,1,0,Increase,I thought about the work the actor must have done to get this right and how perfectly executed it was,startling,In a long hallway with lots of corpses there was a man with a creepy smile behind a barred wall that he was able to jump through,impressed,3
1852,1,0,1,0,Increase,Reminded myself of the effort the actors put into what they do and how good they are at it,startling,In a long hallway with lots of corpses there was a man with a creepy smile behind a barred wall that he was able to jump through,impressed,3
1836,0,0,0,1,Increase,I wanted to get away from the actor so I started trying to move faster and ended up running into the participant in front of me. ,Uncomfortable,A man in a red jump suit was standing in the middle of an opening and he came up behind me and started growling in my ear. ,hurried,3
1811,1,0,0,1,Decrease,look ahead in the house,freaky,walking through the tunnel at the end of an event,horrified,1
1804,0,0,1,1,Decrease,I told myself it will be over soon. ,startling,The loud banging noises that would occur every five seconds. ,horrified,3
1771,1,0,0,1,Increase,I talked to the people around me about what we all experienced. ,Alarming,A man tried to hit me with a cinderblock and then pulled back at the last second. ,happy,3
1768,0,0,1,1,Increase,I tried to really immerse myself in the haunted house. This was the most fun haunted house because it felt more interactive and actually succeeded in evoking some sort of emotional response. The first couple of haunted houses were a little boring/unscary so I was excited to have something that actually got me excited. ,laugh,"I was at the back of the group and the actor scared the person in front of me but failed to make me jump. The actor went up to me and said ""you're not scared are you."" He then followed me for a little bit and snarled in my face. The snarling in the face caused me to laugh. I'm not sure why I laughed but I laughed every time the actors got in my face. I think it was because I was a bit uncomfortable with having the actor so close to my face. ",happy,3
1752,0,1,0,1,Increase,I wanted to stop being worried and just enjoy,frightened ,the jump-scare in 3d glasses- person with bright colored makeup ,happy,2
1679,0,0,0,1,Decrease,i held onto my friend,bodies,seeing the dead bodies hanging upside down and having to walk past them,grossed out,2
1660,1,0,0,1,Increase,I tried to interact more with my surroundings and environment ,Alarming,A man tried to hit me with a cinderblock and then pulled back at the last second. ,fun,2
1639,1,0,0,0,Increase,i paid attention to how i was walking on the floor afterwards to make it more fun but it was cooler when it was unexpected,floor,the moving floor caught me by surprise. It was disorienting to step on the floor and have it move when you were not expecting it. the floor was made of metal tiles that i guess were on a roller or something that allowed them to slide forward and backward while you were walking across them.,fun,2
1638,0,0,1,0,Decrease,I began to look for the positives,Anxious ,This is my first time going to a haunted house in a little over three years or so. I was very excited because I remember how much I love them. Excited but also anxious on just how scary this haunted house is going to be,fulfilled,0
1635,1,1,0,1,Decrease,Taking breaths and laughing at the people screaming behind me,Strobe,"The strobe light hallway was one of the first things that really unsettled me. Initially, it was fine, but as the fog grew thicker and the strobe lights felt more overwhelming it was a lot harder to keep track of what was going on. Just as I was about to get really dizzy we exited the hallway. ",frustrated,2
1632,0,0,1,0,Decrease,Remembered how it would be over soon,Strobe,Strobe Light hallway. Both for its overwhelming sensory component and the fact that it was the first time we’d seen the cells clearly and I remembered where I was,frustrated,3
1631,1,0,1,0,Decrease,"I was frustrated cause my girlfriend was in front of me and not behind me so I was not subject to this first and able to defend.  I reduced this emotion by reminding myself that it was a controlled environment, and an actor with a prop, and also laughed a little about her screaming about it.",Sledgehammer,"As I mentioned earlier, immediate entry was what I remember most, and the part specifically was the actor who swung a sledgehammer from behind a wall in the face of the girl in front of me.  Honestly I feel like I probably remember this the most cause the girl is my girlfriend and I've worked with sledgehammers so I got a little defensive and wanted to step in and make sure nothing happened.  ",frustrated,3
1625,0,0,1,1,Decrease,I tried to remind myself that it was fake and that the people could not hurt me. ,Intense,"The first emotionally evocative event that occurred within The Crypt was the very beginning when we were directed to enter a school bus. Once on board, there was flashing white light and scattered among the seats were either scary figure dummies or actual scare actors. There was screaming and growling and some of the actors jumped out at you as you moved through the bus. This was intense given there was a flashing light that made vision go out every other second. ",frightened,2
1623,0,0,0,1,Decrease,finding my group,frightened,there was a man who slide open a window and popped out. in a skinny hall way.,frightened,1
1622,0,0,0,1,Decrease,following my friends ,clown,"walking through the tunnel in the first attraction, there was a clown at the end that gave me a lot of anxiety",frightened,3
1615,0,0,0,0,Decrease,I covered my face away from the actor.,Worried,"Also in the crypt, in the jail cell maze, there was a point when we passed an actor who was literally hanging from the bars/perched on one of the cells in the air. That was freaky because they were RIGHT up at my face level, on my right side. I was very worried it would touch me. I had to turn my face away and cower into my roommate to the left to avoid making eye contact with it. It didn't try anything luckily, just made a growling noise. Right after that was when we ran into the crazy lady and the hanging flashing box.",frightened,1
1610,1,0,0,1,Decrease,look straight forward or down and take deep breath ,chain saw ,walking down a narrow hallway with a character chasing me with a chain saw. the character was wearing a big jacket and maybe a mask. the character made crazy noises when using the chainsaw. ,frightened,2
1599,0,0,1,1,Decrease,I tried to reassure myself that someone would jump out and I had to be ready for it. I also reminded myself that it was not real and that they could not hurt me. ,Intense,"The first emotionally evocative event that occurred within The Crypt was the very beginning when we were directed to enter a school bus. Once on board, there was flashing white light and scattered among the seats were either scary figure dummies or actual scare actors. There was screaming and growling and some of the actors jumped out at you as you moved through the bus. This was intense given there was a flashing light that made vision go out every other second. ",frightened,2
1598,0,0,0,1,Decrease,hold friends hand ,strobe lights ,"at the end of machine shop, there was a long dark hallway where strobe lights were going off. I remember feeling like i couldn't tell what I was looking at and was scared to move forward. ",frightened,2
1597,1,0,0,1,Decrease,Looking out for the potential next scare,interesting,The spiders with the glow paint,frightened,2
1591,1,0,0,1,Decrease,"deep breath, look somewhere else, hold friends hand ",jail cell ,characters were hanging within jail cells. they moved about in a slow manner and then did a jump scare and/or made noises. ,frightened,3
1576,1,0,0,1,Increase,I stared at steve's back all the way through,Bodies,We walked into the white room and it was strobing really extremely.  I saw things hanging and I couldn't tell what they were at first.  Halfway through the room I realized they were hanging bodies. I couldn't avoid running into one.  I could barely see how to get out.  I just followed steven to the exit.,focused,2
1575,1,0,0,0,Increase,"I ensured that I knew where I was stepping before I stepped, also I focused on the exit.",Disorienting,"In the room with the bodies hanging in the freezer, there were bright flashing lights that distorted my vision and affected how I walked. These lights caused me to walk into one of the bodies hanging in the freezer which caught me off guard.",focused,3
1563,0,0,0,0,Decrease,I tried the move away from the man,Chainsaw,A large man outside of the Machine Shop entrance ran at us with a chainsaw.,fight or flight,3
1554,0,0,0,1,Decrease,I attempted to reduce it by preparing myself for anything that might happen. ,Box,"In The Crypt, there were actors that would come out in between the jail cell bars and there was a rather large box within the bars that was shaking and had a man screaming in it. I was concerned that an actor was going to crawl out of the box at us or something. ",fearful,2
1551,1,0,0,1,Decrease,look to friends,jumpscare,actor walking up to me and getting in my face,fearful,2
1549,1,0,1,0,Decrease,focused on the logistics of the set up,Demon,We walked into the demon room and I realized we were on the second floor of one of the halls.  I could see the big demon puppet hanging from the ceiling.  I really appreciated how they were using the architecture.  Dara let go of my hands on the way down the stairs because I was ging too fast.,fearful,3
1543,0,1,0,0,Decrease,stuff down,choppy,guy chopping the table ,fearful,1
1519,1,0,1,0,Decrease,slowing my breathing and realizing the guy was all the way up there and couldn't really do anything to me,Prisoner,At the end of the one section there was a guy that pretended to be inside of a jail cell and he was slamming it down randomly at the exit and this jumpscared me a bit. ,fearful,2
1516,0,0,1,1,Decrease,I tried to remind myself that the chainsaw was not real.,Loud,The chainsaw man on the ramp. His chainsaw made very loud noise and he chased us down the very narrow and thin ramp.,fearful,3
1508,1,0,1,0,Increase,"I immediately thought about real life serial killers that dismember the bodies of their victims, and the room with the bodies hanging off of meat hooks looked exactly like what it would look like to be in that room, to feel fear and intensify it I put myself in that scenario.",Disturbing,"The bodies that were hanging from hooks in the meat freezer. There were bodies hanging in a foggy room. It was cramped. You couldn't see anything besides the bodies hanging. There was a guy that starts to move through the hanging bodies and he came up and started screaming at us. I walked alongside the wall and ran into one of the bodies. It felt like a stuffed body, cushiony. ",fearful,3
1500,1,0,1,0,Decrease,"Breathe, try not to run, remind myself it's all fake",chainsaw,The man running past me with the chainsaw was a bit freaky; he was dressed in like zombie-ish lumberjack garb and he got so close to us. The chainsaw kind of turned on as he passed us which made me start even though I expected it. We were outside and the lighting was all red. I was kind of jogging to get past him.,fearful,3
1497,0,1,1,0,Decrease,I tried to calm myself down and tell myslef they were only actors dressed up.,axe,"The person at the beginning had all white eyes, was wearing a red outfit, and was cutting off each group with a bloody hand saw that she had in her hand. ",fearful,2
1494,0,0,0,0,Decrease,laughing or clinging to the person next to me,chainsaw,getting chased by the guy with the chainsaw in the machine shop one,fearful,2
1492,1,0,1,0,Decrease,slowing my breathing and realizing it's just a haunted house,overwhelming,The first emotionally-evocative event was when the strobe lights that relly had me worried about my surroundings and if there were gonna be any other jumpscares during it because I wouldn't be able to see it coming.,fearful,1
1490,0,0,1,1,Decrease,Again told myself he cant hit me,Pipe,Everyone after that point had a pipe or a crowbar and threatend to hit you,fearful,2
1483,1,0,0,0,Decrease,By talking about the actors clothes and makeup rather than the more gruesome details.,Robe,Dara and I admired the lady's robe in Take 13 and said we would consider getting one for ourselves.  Then she followed us into the next room and snapped her fan.,fearful,2
1481,0,0,1,0,Decrease,I tried to remind myself of who I was with and that none of it was real.,Bodies,We walked into the white room and it was strobing really extremely.  I saw things hanging and I couldn't tell what they were at first.  Halfway through the room I realized they were hanging bodies. I couldn't avoid running into one.  I could barely see how to get out.  I just followed steven to the exit.,fearful,3
1477,0,0,0,1,Decrease,I tried to reduce this by walking fast to get through it so that I wasn't scared anymore,Bus,the school bus. I thought all the people were gonna jump out and scare me but they didn't thank god but the anticipation made it the most scary,fearful,4
1467,0,1,0,1,Decrease,I tried to not feel so frightened and to feel more excited rather than scared.,Bus,"The first emotionally evocative event that occurred for me was on the bus, instantly, I was scared and screamed when I could not tell the difference between a fake dead body and a real person. It was also my first scare since it was all strobe lights so it was very difficult to see. ",fearful,3
1465,0,0,1,1,Increase,"obviously going into a haunted house, I know there is nothing that can physically harm me and they're all actors, but its more exciting if you attempt put yourself into the mindset where you are more fearful",bus,"walking on the bus was a cool entrance to the crypt. It brought back memories of gettin on the schoolbus as a kid. it was dark and there were flashes where you could see people in the seats. some of the people were dummies, some were real.
",fearful,2
1458,0,0,1,0,Increase,Giving myself reasons to be afraid of it ,Chilling,"We walked through a hall that had portraits of people along the wall. It seemed to me that the pictures changed as we walked by them so I was looking at each picture intently, trying to uncover this metamorphosis. When go by this wall that has a hole where a picture should be, I as still staring hard, expecting another portrait. In it's place was a shrieking person and my blood almost jumped out of my flesh.",fearful,2
1457,0,0,0,1,Decrease,run from the clowns,Clowns,Clowns in the first event,fearful,3
1448,0,1,0,0,Decrease,i tried to calm myself down ,nervewracking ,walking through the door was immediatley distressing for me since it was very dark and hard to tell where to go next. I saw a shadow of a person in the room next to the first room we were in that put me on high alert right from the start. ,fearful,2
1444,1,0,0,1,Increase,I looked down or kept looking behind me paranoid.,Disorienting ,Walking down a hallway with haunted portraits on the walls and turning a corner only for one of the paintings to drop and an actor reach out at me. That immediately went into a shaky/moving floor so I was thrown off balance.,fearful,2
1430,0,0,0,0,Decrease,By walking faster and shutting my eyes,Creepy,The man in the bus who got up and began approaching me,fearful,4
1402,0,1,0,1,Decrease,I just collected myself to calm down.,jumpscare,"The first event was small, it just a guy jumping out at me, I forgot what he had in his hand but he was wielding something. ",fearful,1
1401,0,0,1,1,Decrease,I just told my self he cant touch you,Cinderblock,Man running through the hallway with a cinderblock,fearful,3
1398,1,1,0,0,Decrease,by remebering to breathe and stay calm,hula-hoop,There was a clown with hula hoops wrapped around his neck. We saw him once at the beginning when we first got into the penitentiary and then again at Delirium.,fearful,2
1380,0,1,0,1,Decrease,I let go of it and stopped thinking,duck,The man in the beginning that was holding a brick and tried to hit me. It made me duck in fear and think to attack.,fearful,2
1375,0,0,1,0,Decrease,Again just repeating He cant touch me ,Pipe,Everyone after that point had a pipe or a crowbar and threatend to hit you,fearful,3
1374,1,0,0,0,Decrease, By taking deep breaths and continuing to move through the attraction,loud,"After the first room of the Machine Shop, we went into a small outdoor corridor. There was a man standing against the wall. As we started walking, he revved his chainsaw and jumped out at us. He turned to the next person, and we kept moving, but he turned around again and chased us to the entrance to the next part of the event.",fearful,3
1372,1,0,0,1,Decrease,I tried to reduce it by just focusing on the person in front of me getting through. ,Meat,"Walking through the meat freezer was the same vibe as the bus because of the flashing lights. The strobe lights are so intense in there everywhere, but especially when there are real people and fake people hanging in the same room. It was so crazy seeing the bodies flash ever so slightly closer as I walked through the room. I ran into the last body hanging and I really thought I cleared it. There was also a guy in there that all I could really see was his hand moving to and from my face. ",fearful,3
1369,1,0,0,1,Decrease,"Breathe evenly, try to focus my eyes correctly, try to walk carefully and avoid the characters",hallway,"In the end of one of them, there was a long hallway with fog and the strobe lights were super strong and characters were running past you and I was so afraid they were going to touch me because the strobe light made it seem like I was seeing a series of pictures instead of a video. ",fearful,4
1368,0,0,0,1,Decrease,I walked through the doorway quickly,High,We went down a passageway where there was a raised platform by the ceiling and there was an actor on the platform and one beneath it that we had to walk under to get to the door.,fearful,1
1367,1,0,0,0,Decrease,"I took deep breaths, I screamed",saw,we were walking on a ramp and a man with a chain saw revved up or powered up the chain saw and then crouched down low and started running the chain saw near our feet. I screeched and also laughed. ,fearful,2
1364,1,0,1,1,Decrease,I was sure to look down and remember I was going to be OK,Loud,The air gun and chainsaw was the loudest thing really jarring g that I remember. I felt my heart rate rise above normal and started to sweat a bit. The loud banging was also ,fearful,2
1344,0,0,1,0,Decrease,Thinking about how it was almost over and i knew what was going to happen,Anticipation,"'- walking through the bus, we walked up the steps and it was hard to see and i knew things were going to jump out
- there was a person on the left and right that each jumped
- we exited down stairs",fearful,1
1330,1,0,0,0,Decrease,By taking deep breaths and continuing to move through the attraction,startling,"When we were waiting to enter the first official room of the Machine Shop, One of the people walking in front of us turned around suddenly and scared me completly. His hair was standing straight up and he was wearing a white jacket and brown pants. I think he had some blood on his face.",fearful,3
1325,0,0,1,1,Decrease,I reduced it when he got close by reminding myself that he cant touch me,Chainsaw,The man said someone is getting cut tonight then started a chainsaw,fearful,2
1323,0,0,1,1,Decrease,By remembering that he couldn't actually harm us with the chainsaw.,chainsaw,When we turned the corner to get to the outside part there was a man with a chainsaw who started yelling and chasing us while using the chainsaw.,fearful,3
1317,0,0,1,1,Decrease,I used the term fear in relation to concern as I was fearful that the sledgehammer was going to cause injury to my girlfriend.  I reduced this fear by reminding myself this was more likely than not a prop that did not have the characteristics of a real sledgehammer.,Sledgehammer,"As I mentioned earlier, immediate entry was what I remember most, and the part specifically was the actor who swung a sledgehammer from behind a wall in the face of the girl in front of me.  Honestly I feel like I probably remember this the most cause the girl is my girlfriend and I've worked with sledgehammers so I got a little defensive and wanted to step in and make sure nothing happened.  ",fearful,3
1309,0,0,1,1,Decrease,By realizing that the bodies were just fake props.,hanging,"There were hanging bodies from the ceiling towards the end, they were dangling with chains upside down swinging back and forth. There were black and white strobe lights going in and out.",fearful,2
1299,0,0,1,1,Decrease,Told myself there was nothing to fear this is a fun attraction,bus,"Strobe light bus, You get on the walk through a dark bus with people in the seats and you cant tell which is an actual person vs just a dummy because of strobe lights.",fearful,3
1297,0,0,0,1,Increase,I would try to walk slower through the prison hoping to be spooked more. ,Spooky,"Going into the bus was ""emotionally-evocative"" because of the strobe lights and the uncertainty of whether or not somebody would jump at you.",fearful,2
1294,0,0,0,1,Decrease,I tried to run away as fast as possible and shield myself,Ominous,"Wandering through the bus: we stepped aboard a silver, metallic bus that had metallic stairs. There was no driver, or at least a plexiglass was shielding him. The bus was dark, and there was flashing white light at a rapid interval. Figures were bent, heads down, one on every over row/seat or so. None of them lunged, thankfully, but I made my way through the aisle as quickly as possible. We descended the ramp and left the bus.",fearful,4
1292,0,0,0,1,Decrease,Hold Tabbi’s hnd,Bus,Entering the bus at the crypt,fearful,1
1287,0,0,0,1,Decrease,I tried to get out of the hallway as quickly as possible,gross,"Walking into a hallway after the chainsaw incident, I looked to my left and saw a severed foot and shin. I turned to look forward and saw a bunch more body parts hanging on the walls of the hallway. There were more feet, there were hands, and the whole room was bathed in red lighting. All of the body parts were bloodied and looked gross.",fearful,2
1286,0,0,1,1,Decrease,reminding mself they cant touch me ,frightening,walking through the school bus with the fake dead bodies,fearful,2
1285,1,0,1,0,Decrease,I tried to gain a better sense of my surroundings in attempt to reduce my fear. ,Meat,"Walking through the meat freezer was the same vibe as the bus because of the flashing lights. The strobe lights are so intense in there everywhere, but especially when there are real people and fake people hanging in the same room. It was so crazy seeing the bodies flash ever so slightly closer as I walked through the room. I ran into the last body hanging and I really thought I cleared it. There was also a guy in there that all I could really see was his hand moving to and from my face. ",fearful,2
1276,0,1,0,0,Decrease,I tried not to focus on it,hanging,people hanging in meat freezer,fearful,1
1269,1,0,0,1,Decrease,I didn't look back and I focused on what steve was doing.,Chainsaw,We walked outside and saw the outside of the penitentiary lit up.  There was a scare actor with a chainsaw there and he chased down the ramp and back inside.,fearful,3
1265,1,0,0,0,Increase,When we were walking down the hallway I looked into the doors leading into the prison cells.,Hall,We had to walk down a long empty hallway with doors to cells in it. There was fog and it was fairly dark,fearful,1
1239,1,0,0,0,Decrease,Playing out the future in my head,Anticipation,"'- walking through the bus, we walked up the steps and it was hard to see and i knew things were going to jump out
- there was a person on the left and right that each jumped
- we exited down stairs",expectant,3
1228,0,0,0,1,Increase,I kept thinking that that was a cool part,Cinderblock,Man running through the hallway with a cinderblock,excited,2
1220,1,0,0,1,Increase,looked around at other participants to see their smiling faces too,fog,man with afro jumping in front of me and scaring me . he came from heavy fog that made him invisible,excited,4
1146,0,1,0,0,Increase,Take everything in and accept it,axes,The people nearly hit us with axes and bats. ,excited,2
1112,1,0,0,0,Increase,thinking about what came next,dark,walking inside then out of the abandoned bus with music playing it was the very beginning of the attraction.,excited,3
1081,1,0,1,0,Increase,I tried to enjoy the fact that there was a cool moving floor,floor,moving floor,excited,2
1080,0,0,0,1,Increase,be with friends,fun,walking through elevated box,excited,2
1079,0,1,0,0,Increase,I attempted to intensify it by anticipating what was to come and thinking I may get scared or creeped out during this part,cool,after the part with the person on the table there was body parts hanging on the walls  i thought it was the best creepy decor so far,excited,2
1077,1,0,0,0,Increase,by looking around with curiosity,Mysterious,"The hallway of cages: we wandered through a dark, foggy room/hallway populated with small cages. Inside were zombie looking patients, someone wrapped in white cloth and sitting up, and a figure with an arm poking out of its chest. There were things hanging from the ceiling, and people who'd occasionally chase me or try and scare me. There was also a box that would rattle. We finally left that room. ",excited,2
1072,0,1,0,1,Increase,I tried to enjoy myself instead of being anxious,bus,Inside the bus it was smoking and a person banged on the wall and scared you.,excited,2
